#input=PHENOTYPE
name	dbId	dataset_name	license_name	location_name	treatments_description	year	Ear height [cm]	Ear width [cm]
CACTUAR-1090	1090	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		118.8609	
CACTUAR-1091	1091	Sample Phenotype Data	CC-BY-SA				146.8341	4.4499
CACTUAR-1091	1091	Sample Phenotype Data	CC-BY-SA		Untreated		137.4478	4.0595
CACTUAR-1091	1091	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.4636	
CACTUAR-1092	1092	Sample Phenotype Data	CC-BY-SA				167.4592	4.2089
CACTUAR-1092	1092	Sample Phenotype Data	CC-BY-SA		Untreated			4.0824
CACTUAR-1092	1092	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1093	1093	Sample Phenotype Data	CC-BY-SA				163.6494	4.0987
CACTUAR-1093	1093	Sample Phenotype Data	CC-BY-SA		Untreated		130.3945	4.6054
CACTUAR-1093	1093	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		94.5952	
CACTUAR-1094	1094	Sample Phenotype Data	CC-BY-SA				154.8716	
CACTUAR-1094	1094	Sample Phenotype Data	CC-BY-SA		Untreated		137.7676	
CACTUAR-1094	1094	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.8615	4.6033
CACTUAR-1095	1095	Sample Phenotype Data	CC-BY-SA				167.3179	
CACTUAR-1095	1095	Sample Phenotype Data	CC-BY-SA		Untreated		141.0201	4.9495
CACTUAR-1095	1095	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.537
CACTUAR-1096	1096	Sample Phenotype Data	CC-BY-SA				160.9402	4.4422
CACTUAR-1096	1096	Sample Phenotype Data	CC-BY-SA		Untreated		165.8883	4.5602
CACTUAR-1096	1096	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.5885	
CACTUAR-1097	1097	Sample Phenotype Data	CC-BY-SA				138.3311	4.4088
CACTUAR-1097	1097	Sample Phenotype Data	CC-BY-SA		Untreated		195.1831	
CACTUAR-1097	1097	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.3519	
CACTUAR-1098	1098	Sample Phenotype Data	CC-BY-SA				147.4443	
CACTUAR-1098	1098	Sample Phenotype Data	CC-BY-SA		Untreated		162.8503	4.6371
CACTUAR-1098	1098	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.9955	4.5924
CACTUAR-1099	1099	Sample Phenotype Data	CC-BY-SA				167.5861	
CACTUAR-1099	1099	Sample Phenotype Data	CC-BY-SA		Untreated		191.4714	
CACTUAR-1099	1099	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		58.2306	4.5668
CACTUAR-1100	1100	Sample Phenotype Data	CC-BY-SA				147.6407	
CACTUAR-1100	1100	Sample Phenotype Data	CC-BY-SA		Untreated		234.4841	
CACTUAR-1100	1100	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.0056	4.9864
CACTUAR-1101	1101	Sample Phenotype Data	CC-BY-SA				159.6124	4.8681
CACTUAR-1101	1101	Sample Phenotype Data	CC-BY-SA		Untreated		174.1958	5.074
CACTUAR-1101	1101	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1102	1102	Sample Phenotype Data	CC-BY-SA				179.1084	
CACTUAR-1102	1102	Sample Phenotype Data	CC-BY-SA		Untreated			4.5973
CACTUAR-1102	1102	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		145.4425	
CACTUAR-1103	1103	Sample Phenotype Data	CC-BY-SA				151.2261	4.6743
CACTUAR-1103	1103	Sample Phenotype Data	CC-BY-SA		Untreated		157.6137	4.6041
CACTUAR-1103	1103	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.8541	4.4418
CACTUAR-1104	1104	Sample Phenotype Data	CC-BY-SA				166.0916	
CACTUAR-1104	1104	Sample Phenotype Data	CC-BY-SA		Untreated		226.5986	4.764
CACTUAR-1104	1104	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.937	4.4941
CACTUAR-1105	1105	Sample Phenotype Data	CC-BY-SA				155.0591	
CACTUAR-1105	1105	Sample Phenotype Data	CC-BY-SA		Untreated			4.8952
CACTUAR-1105	1105	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.8972	
CACTUAR-1106	1106	Sample Phenotype Data	CC-BY-SA				159.8263	
CACTUAR-1106	1106	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-1106	1106	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		40.9297	4.5201
CACTUAR-1107	1107	Sample Phenotype Data	CC-BY-SA				166.9901	4.7767
CACTUAR-1107	1107	Sample Phenotype Data	CC-BY-SA		Untreated		224.4689	
CACTUAR-1107	1107	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.2255	
CACTUAR-1108	1108	Sample Phenotype Data	CC-BY-SA				149.767	4.6733
CACTUAR-1108	1108	Sample Phenotype Data	CC-BY-SA		Untreated		123.3884	
CACTUAR-1108	1108	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.3083	4.4745
CACTUAR-1109	1109	Sample Phenotype Data	CC-BY-SA				148.2085	
CACTUAR-1109	1109	Sample Phenotype Data	CC-BY-SA		Untreated		117.2054	4.4586
CACTUAR-1109	1109	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.6778	
CACTUAR-1110	1110	Sample Phenotype Data	CC-BY-SA				161.5429	4.7151
CACTUAR-1110	1110	Sample Phenotype Data	CC-BY-SA		Untreated		126.4294	4.7318
CACTUAR-1110	1110	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		71.2046	4.5944
CACTUAR-1111	1111	Sample Phenotype Data	CC-BY-SA				147.1533	4.7925
CACTUAR-1111	1111	Sample Phenotype Data	CC-BY-SA		Untreated		158.0146	4.7727
CACTUAR-1111	1111	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.796	
CACTUAR-1112	1112	Sample Phenotype Data	CC-BY-SA				141.8701	4.5049
CACTUAR-1112	1112	Sample Phenotype Data	CC-BY-SA		Untreated		166.3219	4.8132
CACTUAR-1112	1112	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.5827
CACTUAR-1113	1113	Sample Phenotype Data	CC-BY-SA				151.9187	
CACTUAR-1113	1113	Sample Phenotype Data	CC-BY-SA		Untreated		172.4423	4.6032
CACTUAR-1113	1113	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		155.3119	4.4433
CACTUAR-1114	1114	Sample Phenotype Data	CC-BY-SA				162.5915	
CACTUAR-1114	1114	Sample Phenotype Data	CC-BY-SA		Untreated		160.5599	
CACTUAR-1114	1114	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.7159	
CACTUAR-1115	1115	Sample Phenotype Data	CC-BY-SA				143.5528	
CACTUAR-1115	1115	Sample Phenotype Data	CC-BY-SA		Untreated		217.2426	
CACTUAR-1115	1115	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		142.1049	
CACTUAR-1116	1116	Sample Phenotype Data	CC-BY-SA				145.3034	4.0115
CACTUAR-1116	1116	Sample Phenotype Data	CC-BY-SA		Untreated		160.7874	
CACTUAR-1116	1116	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.2529	
CACTUAR-1117	1117	Sample Phenotype Data	CC-BY-SA				166.1215	
CACTUAR-1117	1117	Sample Phenotype Data	CC-BY-SA		Untreated		158.2752	
CACTUAR-1117	1117	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.1208	
CACTUAR-1118	1118	Sample Phenotype Data	CC-BY-SA				151.3357	4.7843
CACTUAR-1118	1118	Sample Phenotype Data	CC-BY-SA		Untreated		171.1028	4.1955
CACTUAR-1118	1118	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		143.0601	4.6024
CACTUAR-1119	1119	Sample Phenotype Data	CC-BY-SA				99.7622	
CACTUAR-1119	1119	Sample Phenotype Data	CC-BY-SA		Untreated		160.8934	4.9326
CACTUAR-1119	1119	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.4978	
CACTUAR-1120	1120	Sample Phenotype Data	CC-BY-SA				151.0005	
CACTUAR-1120	1120	Sample Phenotype Data	CC-BY-SA		Untreated		175.3991	
CACTUAR-1120	1120	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		143.2152	
CACTUAR-1121	1121	Sample Phenotype Data	CC-BY-SA				168.0821	
CACTUAR-1121	1121	Sample Phenotype Data	CC-BY-SA		Untreated		171.8111	4.61
CACTUAR-1121	1121	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		58.493	4.4741
CACTUAR-1122	1122	Sample Phenotype Data	CC-BY-SA				163.3463	
CACTUAR-1122	1122	Sample Phenotype Data	CC-BY-SA		Untreated		153.9614	
CACTUAR-1122	1122	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.188	
CACTUAR-1123	1123	Sample Phenotype Data	CC-BY-SA				147.3277	
CACTUAR-1123	1123	Sample Phenotype Data	CC-BY-SA		Untreated		154.0293	4.4949
CACTUAR-1123	1123	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		96.0419	
CACTUAR-1124	1124	Sample Phenotype Data	CC-BY-SA				170.8734	
CACTUAR-1124	1124	Sample Phenotype Data	CC-BY-SA		Untreated		148.4378	4.7802
CACTUAR-1124	1124	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.0981	4.6088
CACTUAR-1125	1125	Sample Phenotype Data	CC-BY-SA				153.3094	4.2658
CACTUAR-1125	1125	Sample Phenotype Data	CC-BY-SA		Untreated			4.6397
CACTUAR-1125	1125	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1126	1126	Sample Phenotype Data	CC-BY-SA				156.5267	
CACTUAR-1126	1126	Sample Phenotype Data	CC-BY-SA		Untreated		120.9414	4.8673
CACTUAR-1126	1126	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.9541	
CACTUAR-1127	1127	Sample Phenotype Data	CC-BY-SA				143.9936	
CACTUAR-1127	1127	Sample Phenotype Data	CC-BY-SA		Untreated		157.1637	5.0785
CACTUAR-1127	1127	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		125.6656	
CACTUAR-1128	1128	Sample Phenotype Data	CC-BY-SA				155.7604	
CACTUAR-1128	1128	Sample Phenotype Data	CC-BY-SA		Untreated		136.2081	4.4931
CACTUAR-1128	1128	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.4974	
CACTUAR-1129	1129	Sample Phenotype Data	CC-BY-SA				154.375	
CACTUAR-1129	1129	Sample Phenotype Data	CC-BY-SA		Untreated			4.3792
CACTUAR-1129	1129	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		140.2329	
CACTUAR-1130	1130	Sample Phenotype Data	CC-BY-SA				150.0016	4.4501
CACTUAR-1130	1130	Sample Phenotype Data	CC-BY-SA		Untreated		147.554	4.6102
CACTUAR-1130	1130	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.5611	4.4086
CACTUAR-1131	1131	Sample Phenotype Data	CC-BY-SA				136.2806	
CACTUAR-1131	1131	Sample Phenotype Data	CC-BY-SA		Untreated		148.1764	4.5739
CACTUAR-1131	1131	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		98.7862	
CACTUAR-1132	1132	Sample Phenotype Data	CC-BY-SA				99.9858	4.5526
CACTUAR-1132	1132	Sample Phenotype Data	CC-BY-SA		Untreated		126.7518	
CACTUAR-1132	1132	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		139.8436	
CACTUAR-1133	1133	Sample Phenotype Data	CC-BY-SA				160.5397	4.5546
CACTUAR-1133	1133	Sample Phenotype Data	CC-BY-SA		Untreated		175.2447	4.5401
CACTUAR-1133	1133	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.2494	4.4694
CACTUAR-1134	1134	Sample Phenotype Data	CC-BY-SA				149.124	
CACTUAR-1134	1134	Sample Phenotype Data	CC-BY-SA		Untreated		155.2864	
CACTUAR-1134	1134	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		124.0753	
CACTUAR-1135	1135	Sample Phenotype Data	CC-BY-SA				186.1876	
CACTUAR-1135	1135	Sample Phenotype Data	CC-BY-SA		Untreated		150.9652	
CACTUAR-1135	1135	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		137.0131	4.8222
CACTUAR-1136	1136	Sample Phenotype Data	CC-BY-SA				154.53	
CACTUAR-1136	1136	Sample Phenotype Data	CC-BY-SA		Untreated		172.9045	4.529
CACTUAR-1136	1136	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		92.9933	
CACTUAR-1137	1137	Sample Phenotype Data	CC-BY-SA				154.7191	
CACTUAR-1137	1137	Sample Phenotype Data	CC-BY-SA		Untreated		155.5753	
CACTUAR-1137	1137	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.8631	
CACTUAR-1138	1138	Sample Phenotype Data	CC-BY-SA				190.708	4.957
CACTUAR-1138	1138	Sample Phenotype Data	CC-BY-SA		Untreated		168.5915	4.6223
CACTUAR-1138	1138	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.8207	4.6716
CACTUAR-1139	1139	Sample Phenotype Data	CC-BY-SA				162.8245	4.901
CACTUAR-1139	1139	Sample Phenotype Data	CC-BY-SA		Untreated		159.2066	4.5239
CACTUAR-1139	1139	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.6898	
CACTUAR-1140	1140	Sample Phenotype Data	CC-BY-SA				183.4031	4.2522
CACTUAR-1140	1140	Sample Phenotype Data	CC-BY-SA		Untreated		138.1331	
CACTUAR-1140	1140	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.1864	
CACTUAR-1141	1141	Sample Phenotype Data	CC-BY-SA				168.7719	4.697
CACTUAR-1141	1141	Sample Phenotype Data	CC-BY-SA		Untreated		120.5205	4.6677
CACTUAR-1141	1141	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.6194	4.7421
CACTUAR-1142	1142	Sample Phenotype Data	CC-BY-SA				173.3629	4.5232
CACTUAR-1142	1142	Sample Phenotype Data	CC-BY-SA		Untreated		156.2964	4.5379
CACTUAR-1142	1142	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		48.7344	
CACTUAR-1143	1143	Sample Phenotype Data	CC-BY-SA				176.6271	
CACTUAR-1143	1143	Sample Phenotype Data	CC-BY-SA		Untreated		163.2109	
CACTUAR-1143	1143	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.9589	4.5564
CACTUAR-1144	1144	Sample Phenotype Data	CC-BY-SA				129.6989	4.416
CACTUAR-1144	1144	Sample Phenotype Data	CC-BY-SA		Untreated		174.1406	5.047
CACTUAR-1144	1144	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.8995	4.5356
CACTUAR-1145	1145	Sample Phenotype Data	CC-BY-SA				144.61	4.3502
CACTUAR-1145	1145	Sample Phenotype Data	CC-BY-SA		Untreated			4.5836
CACTUAR-1145	1145	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		81.345	4.7675
CACTUAR-1146	1146	Sample Phenotype Data	CC-BY-SA				154.5112	
CACTUAR-1146	1146	Sample Phenotype Data	CC-BY-SA		Untreated		156.9726	5.1055
CACTUAR-1146	1146	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.619	
CACTUAR-1147	1147	Sample Phenotype Data	CC-BY-SA				166.5293	4.5018
CACTUAR-1147	1147	Sample Phenotype Data	CC-BY-SA		Untreated		171.354	
CACTUAR-1147	1147	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		133.2147	4.5114
CACTUAR-1148	1148	Sample Phenotype Data	CC-BY-SA				159.5528	4.9145
CACTUAR-1148	1148	Sample Phenotype Data	CC-BY-SA		Untreated		143.4659	4.6039
CACTUAR-1148	1148	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.2063	
CACTUAR-1149	1149	Sample Phenotype Data	CC-BY-SA				163.6949	
CACTUAR-1149	1149	Sample Phenotype Data	CC-BY-SA		Untreated		154.4968	
CACTUAR-1149	1149	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.6829	
CACTUAR-1150	1150	Sample Phenotype Data	CC-BY-SA				156.6126	
CACTUAR-1150	1150	Sample Phenotype Data	CC-BY-SA		Untreated		205.0561	
CACTUAR-1150	1150	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4828
CACTUAR-1151	1151	Sample Phenotype Data	CC-BY-SA				146.9879	5.0593
CACTUAR-1151	1151	Sample Phenotype Data	CC-BY-SA		Untreated		162.6231	4.537
CACTUAR-1151	1151	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.6024	
CACTUAR-1152	1152	Sample Phenotype Data	CC-BY-SA				129.736	
CACTUAR-1152	1152	Sample Phenotype Data	CC-BY-SA		Untreated		123.4402	4.3378
CACTUAR-1152	1152	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		75.7226	4.345
CACTUAR-1153	1153	Sample Phenotype Data	CC-BY-SA				167.3819	4.4234
CACTUAR-1153	1153	Sample Phenotype Data	CC-BY-SA		Untreated		137.9189	
CACTUAR-1153	1153	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.419	
CACTUAR-1154	1154	Sample Phenotype Data	CC-BY-SA				163.7732	
CACTUAR-1154	1154	Sample Phenotype Data	CC-BY-SA		Untreated		175.0438	4.0441
CACTUAR-1154	1154	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.4914	
CACTUAR-1155	1155	Sample Phenotype Data	CC-BY-SA				167.7611	
CACTUAR-1155	1155	Sample Phenotype Data	CC-BY-SA		Untreated		168.567	4.7719
CACTUAR-1155	1155	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4857
CACTUAR-1156	1156	Sample Phenotype Data	CC-BY-SA				145.478	4.7625
CACTUAR-1156	1156	Sample Phenotype Data	CC-BY-SA		Untreated		130.2175	4.5109
CACTUAR-1156	1156	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.0667	
CACTUAR-1157	1157	Sample Phenotype Data	CC-BY-SA				166.6532	
CACTUAR-1157	1157	Sample Phenotype Data	CC-BY-SA		Untreated		151.6592	4.5966
CACTUAR-1157	1157	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		139.4196	
CACTUAR-1158	1158	Sample Phenotype Data	CC-BY-SA				149.4732	
CACTUAR-1158	1158	Sample Phenotype Data	CC-BY-SA		Untreated		161.3765	5.0907
CACTUAR-1158	1158	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.235	
CACTUAR-1159	1159	Sample Phenotype Data	CC-BY-SA				163.7918	4.9818
CACTUAR-1159	1159	Sample Phenotype Data	CC-BY-SA		Untreated		202.5459	4.6058
CACTUAR-1159	1159	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.3542	
CACTUAR-1160	1160	Sample Phenotype Data	CC-BY-SA				164.9194	4.2979
CACTUAR-1160	1160	Sample Phenotype Data	CC-BY-SA		Untreated		138.6063	
CACTUAR-1160	1160	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.3448	
CACTUAR-1161	1161	Sample Phenotype Data	CC-BY-SA				166.2689	
CACTUAR-1161	1161	Sample Phenotype Data	CC-BY-SA		Untreated		155.0336	
CACTUAR-1161	1161	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		140.5054	
CACTUAR-1162	1162	Sample Phenotype Data	CC-BY-SA				173.1725	
CACTUAR-1162	1162	Sample Phenotype Data	CC-BY-SA		Untreated		149.4552	4.8171
CACTUAR-1162	1162	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.8256	4.5293
CACTUAR-1163	1163	Sample Phenotype Data	CC-BY-SA				133.7109	4.4254
CACTUAR-1163	1163	Sample Phenotype Data	CC-BY-SA		Untreated		176.5025	4.7688
CACTUAR-1163	1163	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1164	1164	Sample Phenotype Data	CC-BY-SA				164.8382	4.6088
CACTUAR-1164	1164	Sample Phenotype Data	CC-BY-SA		Untreated		166.3481	4.942
CACTUAR-1164	1164	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.4709	4.7936
CACTUAR-1165	1165	Sample Phenotype Data	CC-BY-SA				166.5928	
CACTUAR-1165	1165	Sample Phenotype Data	CC-BY-SA		Untreated		153.3062	4.634
CACTUAR-1165	1165	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.9628	
CACTUAR-1166	1166	Sample Phenotype Data	CC-BY-SA				151.0316	4.7533
CACTUAR-1166	1166	Sample Phenotype Data	CC-BY-SA		Untreated		174.8577	
CACTUAR-1166	1166	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.2322	
CACTUAR-1167	1167	Sample Phenotype Data	CC-BY-SA				169.867	4.0818
CACTUAR-1167	1167	Sample Phenotype Data	CC-BY-SA		Untreated		188.354	4.4271
CACTUAR-1167	1167	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.9821	4.4294
CACTUAR-1168	1168	Sample Phenotype Data	CC-BY-SA				168.0076	
CACTUAR-1168	1168	Sample Phenotype Data	CC-BY-SA		Untreated		208.4761	4.6033
CACTUAR-1168	1168	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.4782	4.2929
CACTUAR-1169	1169	Sample Phenotype Data	CC-BY-SA				151.5762	
CACTUAR-1169	1169	Sample Phenotype Data	CC-BY-SA		Untreated		178.3465	
CACTUAR-1169	1169	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.6391	
CACTUAR-1170	1170	Sample Phenotype Data	CC-BY-SA				162.7593	
CACTUAR-1170	1170	Sample Phenotype Data	CC-BY-SA		Untreated		155.1088	4.5343
CACTUAR-1170	1170	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		48.2685	
CACTUAR-1171	1171	Sample Phenotype Data	CC-BY-SA				145.8455	
CACTUAR-1171	1171	Sample Phenotype Data	CC-BY-SA		Untreated		153.7722	4.4831
CACTUAR-1171	1171	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.0878	
CACTUAR-1172	1172	Sample Phenotype Data	CC-BY-SA				156.3019	
CACTUAR-1172	1172	Sample Phenotype Data	CC-BY-SA		Untreated		144.186	
CACTUAR-1172	1172	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.2479	
CACTUAR-1173	1173	Sample Phenotype Data	CC-BY-SA				157.7027	4.8567
CACTUAR-1173	1173	Sample Phenotype Data	CC-BY-SA		Untreated		151.3801	4.6857
CACTUAR-1173	1173	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.3595	
CACTUAR-1174	1174	Sample Phenotype Data	CC-BY-SA				166.3874	4.5987
CACTUAR-1174	1174	Sample Phenotype Data	CC-BY-SA		Untreated		152.2868	4.5872
CACTUAR-1174	1174	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.1481	
CACTUAR-1175	1175	Sample Phenotype Data	CC-BY-SA				162.7641	
CACTUAR-1175	1175	Sample Phenotype Data	CC-BY-SA		Untreated		145.3808	4.6984
CACTUAR-1175	1175	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.7796
CACTUAR-1176	1176	Sample Phenotype Data	CC-BY-SA				179.2205	
CACTUAR-1176	1176	Sample Phenotype Data	CC-BY-SA		Untreated		138.959	5.0417
CACTUAR-1176	1176	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		72.5329	
CACTUAR-1177	1177	Sample Phenotype Data	CC-BY-SA				156.2082	4.6982
CACTUAR-1177	1177	Sample Phenotype Data	CC-BY-SA		Untreated		136.9378	4.5674
CACTUAR-1177	1177	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.4578	
CACTUAR-1178	1178	Sample Phenotype Data	CC-BY-SA				172.6626	
CACTUAR-1178	1178	Sample Phenotype Data	CC-BY-SA		Untreated		154.0836	
CACTUAR-1178	1178	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.7988	4.5029
CACTUAR-1179	1179	Sample Phenotype Data	CC-BY-SA				149.3645	4.6468
CACTUAR-1179	1179	Sample Phenotype Data	CC-BY-SA		Untreated		157.4834	4.8419
CACTUAR-1179	1179	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		145.3422	
CACTUAR-1180	1180	Sample Phenotype Data	CC-BY-SA				130.8032	4.7408
CACTUAR-1180	1180	Sample Phenotype Data	CC-BY-SA		Untreated		169.937	
CACTUAR-1180	1180	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		43.2978	
CACTUAR-1181	1181	Sample Phenotype Data	CC-BY-SA				174.7732	4.9458
CACTUAR-1181	1181	Sample Phenotype Data	CC-BY-SA		Untreated		216.1445	4.628
CACTUAR-1181	1181	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.8197	4.3328
CACTUAR-1182	1182	Sample Phenotype Data	CC-BY-SA				177.1849	3.9414
CACTUAR-1182	1182	Sample Phenotype Data	CC-BY-SA		Untreated		178.3383	3.9851
CACTUAR-1182	1182	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.1659	
CACTUAR-1183	1183	Sample Phenotype Data	CC-BY-SA				149.8155	
CACTUAR-1183	1183	Sample Phenotype Data	CC-BY-SA		Untreated		127.1298	
CACTUAR-1183	1183	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4536
CACTUAR-1184	1184	Sample Phenotype Data	CC-BY-SA				147.064	4.4433
CACTUAR-1184	1184	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-1184	1184	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		177.4641	4.6919
CACTUAR-1185	1185	Sample Phenotype Data	CC-BY-SA				167.3992	
CACTUAR-1185	1185	Sample Phenotype Data	CC-BY-SA		Untreated		132.691	4.6837
CACTUAR-1185	1185	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.2239	
CACTUAR-1186	1186	Sample Phenotype Data	CC-BY-SA				173.2448	4.3746
CACTUAR-1186	1186	Sample Phenotype Data	CC-BY-SA		Untreated		149.436	5.0636
CACTUAR-1186	1186	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		43.4979	
CACTUAR-1187	1187	Sample Phenotype Data	CC-BY-SA				172.0277	4.5596
CACTUAR-1187	1187	Sample Phenotype Data	CC-BY-SA		Untreated		171.2877	
CACTUAR-1187	1187	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.8444	
CACTUAR-1188	1188	Sample Phenotype Data	CC-BY-SA				136.1071	4.4975
CACTUAR-1188	1188	Sample Phenotype Data	CC-BY-SA		Untreated		197.6236	4.8745
CACTUAR-1188	1188	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
